,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
31538,171352,AA Batteries (4-pack),1,3.84,03/11/19 20:14,"148 Church St, Boston, MA 02215"
31539,171353,27in 4K Gaming Monitor,1,389.99,03/29/19 14:49,"700 6th St, Dallas, TX 75001"
31540,171354,Bose SoundSport Headphones,1,99.99,03/08/19 18:30,"87 10th St, Boston, MA 02215"
31541,171355,Apple Airpods Headphones,1,150,03/26/19 16:28,"255 11th St, Atlanta, GA 30301"
31542,171356,Apple Airpods Headphones,1,150,03/07/19 22:36,"74 Lakeview St, Los Angeles, CA 90001"
31543,171357,Wired Headphones,1,11.99,03/03/19 10:42,"676 Cedar St, Seattle, WA 98101"
31544,171358,Lightning Charging Cable,1,14.95,03/07/19 11:28,"735 1st St, San Francisco, CA 94016"
31545,171359,Lightning Charging Cable,1,14.95,03/30/19 19:48,"981 River St, San Francisco, CA 94016"
31546,171360,Vareebadd Phone,1,400,03/26/19 13:10,"124 Spruce St, San Francisco, CA 94016"
31547,171361,Macbook Pro Laptop,1,1700,03/26/19 17:08,"431 Main St, New York City, NY 10001"
31548,171362,USB-C Charging Cable,1,11.95,03/01/19 08:45,"810 North St, San Francisco, CA 94016"
31549,171363,Bose SoundSport Headphones,1,99.99,03/05/19 10:36,"69 Jackson St, Los Angeles, CA 90001"
31550,171364,Bose SoundSport Headphones,1,99.99,03/06/19 20:14,"420 Main St, Atlanta, GA 30301"
31551,171365,Lightning Charging Cable,1,14.95,03/25/19 13:25,"40 Wilson St, Seattle, WA 98101"
31552,171366,iPhone,1,700,03/29/19 14:51,"170 Ridge St, Atlanta, GA 30301"
31553,171367,USB-C Charging Cable,1,11.95,03/13/19 17:44,"245 8th St, Seattle, WA 98101"
31554,171368,USB-C Charging Cable,1,11.95,03/17/19 14:43,"882 13th St, Los Angeles, CA 90001"
31555,171369,USB-C Charging Cable,1,11.95,03/02/19 01:03,"821 2nd St, New York City, NY 10001"
31556,171370,27in FHD Monitor,1,149.99,03/27/19 16:53,"945 Cedar St, New York City, NY 10001"
31557,171371,Lightning Charging Cable,1,14.95,03/01/19 19:28,"59 Adams St, Austin, TX 73301"
31558,171372,34in Ultrawide Monitor,1,379.99,03/18/19 21:22,"180 10th St, Los Angeles, CA 90001"
31559,171373,AA Batteries (4-pack),2,3.84,03/23/19 22:20,"49 Sunset St, Austin, TX 73301"
31560,171373,AA Batteries (4-pack),2,3.84,03/23/19 22:20,"49 Sunset St, Austin, TX 73301"
31561,171374,AA Batteries (4-pack),2,3.84,03/31/19 18:00,"482 Center St, San Francisco, CA 94016"
31562,171375,Google Phone,1,600,03/19/19 21:14,"598 Lakeview St, San Francisco, CA 94016"
31563,171375,USB-C Charging Cable,1,11.95,03/19/19 21:14,"598 Lakeview St, San Francisco, CA 94016"
31564,171376,Apple Airpods Headphones,1,150,03/31/19 07:50,"789 River St, Atlanta, GA 30301"
31565,171377,Wired Headphones,1,11.99,03/04/19 17:46,"114 Lincoln St, San Francisco, CA 94016"
31566,171378,Apple Airpods Headphones,1,150,03/06/19 15:48,"53 Pine St, Los Angeles, CA 90001"
31567,171379,AA Batteries (4-pack),1,3.84,03/21/19 21:55,"174 Adams St, Los Angeles, CA 90001"
31568,171380,USB-C Charging Cable,1,11.95,03/22/19 15:21,"401 South St, Portland, OR 97035"
31569,171381,AA Batteries (4-pack),1,3.84,03/02/19 13:48,"624 Jefferson St, Portland, OR 97035"
31570,171382,AAA Batteries (4-pack),1,2.99,03/19/19 09:10,"592 14th St, San Francisco, CA 94016"
31571,171383,27in FHD Monitor,1,149.99,03/12/19 11:17,"962 West St, New York City, NY 10001"
31572,171384,AAA Batteries (4-pack),1,2.99,03/29/19 07:34,"827 Cedar St, Los Angeles, CA 90001"
31573,171385,34in Ultrawide Monitor,1,379.99,03/24/19 23:41,"653 6th St, Seattle, WA 98101"
31574,171386,Lightning Charging Cable,1,14.95,03/03/19 13:21,"547 Wilson St, Boston, MA 02215"
31575,171387,AA Batteries (4-pack),1,3.84,03/25/19 16:34,"404 Hickory St, New York City, NY 10001"
31576,171388,iPhone,1,700,03/30/19 10:51,"448 Forest St, San Francisco, CA 94016"
31577,171389,AAA Batteries (4-pack),1,2.99,03/03/19 09:14,"643 Elm St, Boston, MA 02215"
31578,171390,Apple Airpods Headphones,1,150,03/29/19 09:00,"44 Chestnut St, New York City, NY 10001"
31579,171391,Wired Headphones,1,11.99,03/21/19 14:07,"449 Forest St, San Francisco, CA 94016"
31580,171392,AA Batteries (4-pack),2,3.84,03/24/19 18:42,"973 2nd St, San Francisco, CA 94016"
31581,171393,27in FHD Monitor,1,149.99,03/01/19 19:06,"806 2nd St, San Francisco, CA 94016"
31582,171394,Wired Headphones,1,11.99,03/07/19 13:59,"457 Church St, New York City, NY 10001"
31583,171395,Macbook Pro Laptop,1,1700,03/09/19 14:20,"636 Lake St, Atlanta, GA 30301"
31584,171396,27in FHD Monitor,1,149.99,03/28/19 21:00,"787 Center St, Seattle, WA 98101"
31585,171397,AAA Batteries (4-pack),1,2.99,03/08/19 11:53,"80 Park St, Austin, TX 73301"
31586,171398,AA Batteries (4-pack),1,3.84,03/28/19 12:35,"373 Dogwood St, Los Angeles, CA 90001"
31587,171399,Bose SoundSport Headphones,1,99.99,03/23/19 09:02,"608 Highland St, New York City, NY 10001"
31588,171400,iPhone,1,700,03/08/19 19:20,"267 7th St, San Francisco, CA 94016"
31589,171400,Apple Airpods Headphones,1,150,03/08/19 19:20,"267 7th St, San Francisco, CA 94016"
31590,171401,iPhone,1,700,03/16/19 13:40,"457 North St, Boston, MA 02215"
31591,171402,27in FHD Monitor,1,149.99,03/01/19 22:49,"282 Center St, San Francisco, CA 94016"
31592,171403,AA Batteries (4-pack),1,3.84,03/14/19 21:33,"437 Cherry St, New York City, NY 10001"
31593,171404,20in Monitor,1,109.99,03/18/19 00:09,"146 Lake St, Atlanta, GA 30301"
31594,171405,AA Batteries (4-pack),1,3.84,03/23/19 22:27,"102 Chestnut St, Boston, MA 02215"
31595,171406,AAA Batteries (4-pack),1,2.99,03/18/19 22:18,"758 River St, Boston, MA 02215"
31596,171407,27in 4K Gaming Monitor,1,389.99,03/07/19 10:46,"985 Johnson St, San Francisco, CA 94016"
31597,171408,27in 4K Gaming Monitor,1,389.99,03/08/19 02:33,"276 7th St, Los Angeles, CA 90001"
31598,171409,Lightning Charging Cable,1,14.95,03/30/19 12:06,"777 Pine St, Seattle, WA 98101"
31599,171410,AAA Batteries (4-pack),1,2.99,03/18/19 23:13,"762 5th St, Seattle, WA 98101"
31600,171411,USB-C Charging Cable,1,11.95,03/02/19 06:49,"659 Dogwood St, Los Angeles, CA 90001"
31601,171412,Bose SoundSport Headphones,1,99.99,03/15/19 19:03,"948 Lake St, Los Angeles, CA 90001"
31602,171413,Google Phone,1,600,03/07/19 20:43,"336 Sunset St, New York City, NY 10001"
31603,171414,Apple Airpods Headphones,1,150,03/30/19 14:49,"153 Hill St, Dallas, TX 75001"
31604,171415,iPhone,1,700,03/09/19 14:57,"454 Spruce St, New York City, NY 10001"
31605,171416,34in Ultrawide Monitor,1,379.99,03/31/19 06:48,"575 Church St, Boston, MA 02215"
31606,171417,AA Batteries (4-pack),1,3.84,03/09/19 10:57,"213 Lake St, San Francisco, CA 94016"
31607,171417,34in Ultrawide Monitor,1,379.99,03/09/19 10:57,"213 Lake St, San Francisco, CA 94016"
31608,171418,Apple Airpods Headphones,1,150,03/11/19 19:09,"729 Wilson St, Los Angeles, CA 90001"
31609,171419,USB-C Charging Cable,1,11.95,03/24/19 13:13,"108 14th St, San Francisco, CA 94016"
31610,171420,27in FHD Monitor,1,149.99,03/23/19 17:57,"872 12th St, Dallas, TX 75001"
31611,171421,20in Monitor,1,109.99,03/04/19 13:04,"544 Pine St, Atlanta, GA 30301"
31612,171422,Wired Headphones,1,11.99,03/08/19 14:59,"540 Sunset St, Portland, OR 97035"
31613,171423,iPhone,1,700,03/15/19 15:12,"80 Cedar St, New York City, NY 10001"
31614,171424,USB-C Charging Cable,1,11.95,03/01/19 21:54,"213 Cherry St, Seattle, WA 98101"
31615,171425,AA Batteries (4-pack),1,3.84,03/23/19 08:42,"568 8th St, New York City, NY 10001"
31616,171426,Lightning Charging Cable,1,14.95,03/25/19 15:48,"470 Hill St, Austin, TX 73301"
31617,171427,AA Batteries (4-pack),2,3.84,03/29/19 22:21,"577 7th St, Los Angeles, CA 90001"
31618,171428,34in Ultrawide Monitor,1,379.99,03/09/19 10:19,"211 Adams St, Los Angeles, CA 90001"
31619,171429,AA Batteries (4-pack),2,3.84,03/01/19 15:18,"547 9th St, Los Angeles, CA 90001"
31620,171430,Google Phone,1,600,03/16/19 22:16,"533 13th St, Los Angeles, CA 90001"
31621,171431,Bose SoundSport Headphones,1,99.99,03/29/19 13:02,"540 Meadow St, Los Angeles, CA 90001"
31622,171432,Wired Headphones,1,11.99,03/06/19 12:02,"932 Elm St, San Francisco, CA 94016"
31623,171433,Wired Headphones,1,11.99,03/27/19 12:06,"845 Johnson St, San Francisco, CA 94016"
31624,171434,20in Monitor,1,109.99,03/17/19 14:23,"630 4th St, San Francisco, CA 94016"
31625,171435,Lightning Charging Cable,1,14.95,03/18/19 09:42,"780 9th St, Boston, MA 02215"
31626,171436,Apple Airpods Headphones,1,150,03/26/19 16:37,"519 Park St, Dallas, TX 75001"
31627,171437,27in FHD Monitor,1,149.99,03/05/19 17:57,"175 Madison St, Boston, MA 02215"
31628,171438,AA Batteries (4-pack),2,3.84,03/18/19 23:25,"480 West St, Boston, MA 02215"
31629,171439,AA Batteries (4-pack),1,3.84,03/15/19 21:10,"168 Lakeview St, Seattle, WA 98101"
31630,171440,USB-C Charging Cable,1,11.95,03/07/19 14:27,"281 Cedar St, Austin, TX 73301"
31631,171441,iPhone,1,700,03/26/19 20:29,"707 6th St, San Francisco, CA 94016"
31632,171442,ThinkPad Laptop,1,999.99,03/11/19 14:51,"519 Meadow St, Los Angeles, CA 90001"
31633,171443,20in Monitor,1,109.99,03/19/19 12:07,"136 Spruce St, New York City, NY 10001"
31634,171444,Macbook Pro Laptop,1,1700,03/29/19 15:26,"860 Walnut St, New York City, NY 10001"
31635,171445,Google Phone,1,600,03/24/19 18:32,"387 Dogwood St, Los Angeles, CA 90001"
31636,171446,USB-C Charging Cable,1,11.95,03/27/19 21:24,"115 North St, Seattle, WA 98101"
31637,171447,Bose SoundSport Headphones,1,99.99,03/28/19 18:13,"241 Sunset St, Dallas, TX 75001"
31638,171448,AA Batteries (4-pack),1,3.84,03/20/19 21:13,"317 7th St, New York City, NY 10001"
31639,171449,Apple Airpods Headphones,1,150,03/30/19 21:25,"156 Lincoln St, Atlanta, GA 30301"
31640,171450,Wired Headphones,1,11.99,03/22/19 09:23,"387 Park St, San Francisco, CA 94016"
31641,171451,Flatscreen TV,1,300,03/06/19 14:51,"735 River St, Dallas, TX 75001"
31642,171452,27in FHD Monitor,1,149.99,03/21/19 19:10,"774 Elm St, Boston, MA 02215"
31643,171453,Apple Airpods Headphones,1,150,03/06/19 08:41,"895 13th St, San Francisco, CA 94016"
31644,171454,AAA Batteries (4-pack),1,2.99,03/23/19 00:33,"239 8th St, San Francisco, CA 94016"
31645,171455,Vareebadd Phone,1,400,03/06/19 08:39,"641 Pine St, Los Angeles, CA 90001"
31646,171456,Wired Headphones,1,11.99,03/02/19 21:33,"20 Ridge St, Seattle, WA 98101"
31647,171457,Wired Headphones,1,11.99,03/03/19 22:27,"785 Park St, Portland, OR 97035"
31648,171458,Lightning Charging Cable,1,14.95,03/09/19 01:05,"819 Johnson St, San Francisco, CA 94016"
31649,171459,Lightning Charging Cable,1,14.95,03/13/19 10:57,"427 Elm St, San Francisco, CA 94016"
31650,171460,Apple Airpods Headphones,1,150,03/18/19 05:48,"334 Jackson St, San Francisco, CA 94016"
31651,171461,Lightning Charging Cable,1,14.95,03/07/19 06:39,"855 8th St, Austin, TX 73301"
31652,171462,Lightning Charging Cable,1,14.95,03/06/19 16:20,"622 Cedar St, Atlanta, GA 30301"
31653,171463,ThinkPad Laptop,1,999.99,03/21/19 14:21,"178 South St, Austin, TX 73301"
31654,171464,AAA Batteries (4-pack),2,2.99,03/06/19 08:16,"169 Jackson St, San Francisco, CA 94016"
31655,171465,Lightning Charging Cable,1,14.95,03/21/19 19:50,"822 Washington St, Atlanta, GA 30301"
31656,171466,Bose SoundSport Headphones,1,99.99,03/05/19 15:45,"594 Lakeview St, San Francisco, CA 94016"
31657,171467,Apple Airpods Headphones,1,150,03/22/19 12:04,"776 Chestnut St, Portland, ME 04101"
31658,171468,Wired Headphones,1,11.99,03/07/19 13:42,"519 Cherry St, Boston, MA 02215"
31659,171469,Wired Headphones,1,11.99,03/22/19 21:00,"811 Pine St, San Francisco, CA 94016"
31660,171470,AA Batteries (4-pack),1,3.84,03/31/19 09:18,"34 14th St, Boston, MA 02215"
31661,171471,USB-C Charging Cable,2,11.95,03/25/19 18:34,"820 Hickory St, San Francisco, CA 94016"
31662,171472,Google Phone,1,600,03/06/19 19:43,"422 River St, Dallas, TX 75001"
31663,171473,Bose SoundSport Headphones,1,99.99,03/17/19 16:31,"594 4th St, New York City, NY 10001"
31664,171474,Lightning Charging Cable,1,14.95,03/28/19 08:45,"411 Walnut St, Los Angeles, CA 90001"
31665,171475,AAA Batteries (4-pack),1,2.99,03/11/19 09:22,"75 Hickory St, San Francisco, CA 94016"
31666,171476,Wired Headphones,1,11.99,03/17/19 12:17,"872 Johnson St, San Francisco, CA 94016"
31667,171477,Lightning Charging Cable,1,14.95,03/21/19 03:04,"149 14th St, Los Angeles, CA 90001"
31668,171478,ThinkPad Laptop,1,999.99,03/17/19 10:59,"731 Washington St, Dallas, TX 75001"
31669,171479,Lightning Charging Cable,1,14.95,03/20/19 19:36,"987 11th St, Boston, MA 02215"
31670,171480,AAA Batteries (4-pack),1,2.99,03/22/19 16:03,"182 Sunset St, Boston, MA 02215"
31671,171481,Apple Airpods Headphones,1,150,03/28/19 23:40,"423 Chestnut St, Atlanta, GA 30301"
31672,171482,Lightning Charging Cable,1,14.95,03/05/19 22:42,"2 Willow St, Dallas, TX 75001"
31673,171483,Wired Headphones,1,11.99,03/16/19 20:08,"690 Johnson St, San Francisco, CA 94016"
31674,171484,USB-C Charging Cable,1,11.95,03/21/19 07:22,"333 4th St, Dallas, TX 75001"
31675,171485,Apple Airpods Headphones,1,150,03/28/19 08:00,"852 11th St, Atlanta, GA 30301"
31676,171486,Flatscreen TV,1,300,03/13/19 18:38,"968 7th St, New York City, NY 10001"
31677,171487,ThinkPad Laptop,1,999.99,03/20/19 12:54,"351 Spruce St, Austin, TX 73301"
31678,171488,27in FHD Monitor,1,149.99,03/30/19 20:35,"777 Hill St, Portland, OR 97035"
31679,171489,Google Phone,1,600,03/06/19 11:39,"281 8th St, Boston, MA 02215"
31680,171490,USB-C Charging Cable,1,11.95,03/12/19 07:42,"613 Lakeview St, San Francisco, CA 94016"
31681,171491,Apple Airpods Headphones,1,150,03/03/19 15:16,"139 Lincoln St, Atlanta, GA 30301"
31682,171492,Google Phone,1,600,03/21/19 21:57,"425 Chestnut St, New York City, NY 10001"
31683,171493,AA Batteries (4-pack),3,3.84,03/12/19 18:05,"811 4th St, New York City, NY 10001"
31684,171494,20in Monitor,1,109.99,03/10/19 23:24,"263 5th St, Atlanta, GA 30301"
31685,171495,27in FHD Monitor,1,149.99,03/13/19 11:19,"40 Chestnut St, San Francisco, CA 94016"
31686,171496,USB-C Charging Cable,1,11.95,03/31/19 08:25,"487 Ridge St, Boston, MA 02215"
31687,171497,34in Ultrawide Monitor,1,379.99,03/24/19 12:37,"656 9th St, Austin, TX 73301"
31688,171498,Wired Headphones,1,11.99,03/16/19 17:38,"630 Center St, San Francisco, CA 94016"
31689,171499,Wired Headphones,1,11.99,03/11/19 20:14,"229 Spruce St, Los Angeles, CA 90001"
31690,171500,Flatscreen TV,1,300,03/09/19 18:40,"474 Elm St, New York City, NY 10001"
31691,171501,AA Batteries (4-pack),1,3.84,03/27/19 16:44,"2 Hickory St, Boston, MA 02215"
31692,171502,Wired Headphones,1,11.99,03/18/19 17:56,"998 Ridge St, New York City, NY 10001"
31693,171503,AA Batteries (4-pack),1,3.84,03/11/19 14:20,"729 Washington St, Los Angeles, CA 90001"
31694,171504,Wired Headphones,1,11.99,03/01/19 17:29,"595 4th St, Los Angeles, CA 90001"
31695,171505,Lightning Charging Cable,1,14.95,03/26/19 21:02,"536 Lincoln St, New York City, NY 10001"
31696,171506,AAA Batteries (4-pack),1,2.99,03/24/19 12:35,"986 8th St, Seattle, WA 98101"
31697,171506,Wired Headphones,1,11.99,03/24/19 12:35,"986 8th St, Seattle, WA 98101"
31698,171507,27in FHD Monitor,1,149.99,03/09/19 14:37,"735 12th St, New York City, NY 10001"
31699,171508,iPhone,1,700,03/03/19 11:31,"103 Dogwood St, San Francisco, CA 94016"
31700,171509,AA Batteries (4-pack),1,3.84,03/26/19 22:26,"251 West St, Portland, ME 04101"
31701,171510,Apple Airpods Headphones,1,150,03/09/19 22:45,"234 Cherry St, New York City, NY 10001"
31702,171511,USB-C Charging Cable,1,11.95,03/17/19 17:59,"747 Willow St, Dallas, TX 75001"
31703,171512,20in Monitor,1,109.99,03/11/19 14:50,"663 Lake St, New York City, NY 10001"
31704,171513,iPhone,1,700,03/06/19 13:12,"200 Spruce St, Atlanta, GA 30301"
31705,171514,Macbook Pro Laptop,1,1700,03/31/19 07:21,"741 Church St, New York City, NY 10001"
31706,171515,AA Batteries (4-pack),3,3.84,03/20/19 14:45,"862 7th St, New York City, NY 10001"
31707,171516,20in Monitor,1,109.99,03/05/19 21:10,"926 Maple St, Los Angeles, CA 90001"
31708,171517,AAA Batteries (4-pack),1,2.99,03/29/19 18:54,"969 Lakeview St, Los Angeles, CA 90001"
31709,171518,ThinkPad Laptop,1,999.99,03/30/19 12:59,"143 Johnson St, Los Angeles, CA 90001"
31710,171519,34in Ultrawide Monitor,1,379.99,03/19/19 15:17,"799 Hill St, San Francisco, CA 94016"
31711,171520,AA Batteries (4-pack),1,3.84,03/29/19 23:29,"91 Walnut St, San Francisco, CA 94016"
31712,171521,Apple Airpods Headphones,1,150,03/22/19 13:35,"735 Pine St, San Francisco, CA 94016"
31713,171521,34in Ultrawide Monitor,1,379.99,03/22/19 13:35,"735 Pine St, San Francisco, CA 94016"
31714,171522,Bose SoundSport Headphones,1,99.99,03/22/19 23:07,"350 Johnson St, San Francisco, CA 94016"
31715,171523,Wired Headphones,1,11.99,03/11/19 01:06,"594 12th St, Atlanta, GA 30301"
31716,171524,AA Batteries (4-pack),3,3.84,03/19/19 22:29,"719 Center St, Boston, MA 02215"
31717,171525,iPhone,1,700,03/29/19 09:46,"635 Spruce St, Austin, TX 73301"
31718,171526,AAA Batteries (4-pack),1,2.99,03/02/19 17:20,"750 Walnut St, Boston, MA 02215"
31719,171527,Lightning Charging Cable,1,14.95,03/27/19 15:40,"203 Adams St, Atlanta, GA 30301"
31720,171528,Macbook Pro Laptop,1,1700,03/09/19 16:43,"16 Willow St, San Francisco, CA 94016"
31721,171529,27in FHD Monitor,1,149.99,03/14/19 16:58,"296 8th St, Portland, OR 97035"
31722,171530,Lightning Charging Cable,1,14.95,03/22/19 13:33,"790 Church St, Dallas, TX 75001"
31723,171531,Lightning Charging Cable,1,14.95,03/06/19 09:48,"463 Cherry St, Portland, OR 97035"
31724,171532,Wired Headphones,1,11.99,03/08/19 12:49,"390 Meadow St, San Francisco, CA 94016"
31725,171533,Wired Headphones,1,11.99,03/26/19 20:41,"298 Willow St, Portland, OR 97035"
31726,171534,34in Ultrawide Monitor,1,379.99,03/26/19 12:14,"534 Park St, Portland, OR 97035"
31727,171535,Lightning Charging Cable,1,14.95,03/13/19 12:21,"315 Johnson St, Portland, OR 97035"
31728,171536,Lightning Charging Cable,1,14.95,03/18/19 16:07,"444 South St, Atlanta, GA 30301"
31729,171537,Apple Airpods Headphones,1,150,03/30/19 22:53,"5 Lakeview St, San Francisco, CA 94016"
31730,171538,Google Phone,1,600,03/08/19 19:56,"494 Wilson St, Atlanta, GA 30301"
31731,171539,Apple Airpods Headphones,1,150,03/06/19 10:05,"168 Elm St, Los Angeles, CA 90001"
31732,171540,Flatscreen TV,1,300,03/31/19 18:41,"94 Washington St, Atlanta, GA 30301"
31733,171541,USB-C Charging Cable,1,11.95,03/06/19 18:30,"897 Forest St, Atlanta, GA 30301"
31734,171542,USB-C Charging Cable,1,11.95,03/14/19 15:14,"436 Lake St, Los Angeles, CA 90001"
31735,171543,27in FHD Monitor,1,149.99,03/31/19 15:24,"777 Highland St, Dallas, TX 75001"
31736,171544,USB-C Charging Cable,1,11.95,03/07/19 22:42,"961 Johnson St, San Francisco, CA 94016"
31737,171545,27in 4K Gaming Monitor,1,389.99,03/13/19 19:30,"743 Highland St, San Francisco, CA 94016"
31738,171546,AA Batteries (4-pack),1,3.84,03/09/19 14:02,"411 Lake St, Boston, MA 02215"
31739,171547,Vareebadd Phone,1,400,03/25/19 11:51,"610 8th St, New York City, NY 10001"
31740,171548,Bose SoundSport Headphones,1,99.99,03/07/19 20:35,"347 9th St, Dallas, TX 75001"
31741,171549,AAA Batteries (4-pack),1,2.99,03/19/19 10:06,"995 Willow St, New York City, NY 10001"
31742,171550,Apple Airpods Headphones,1,150,03/17/19 11:41,"61 Chestnut St, Boston, MA 02215"
31743,171551,AAA Batteries (4-pack),1,2.99,03/29/19 02:32,"108 1st St, Seattle, WA 98101"
31744,171552,AAA Batteries (4-pack),1,2.99,03/25/19 12:05,"323 6th St, San Francisco, CA 94016"
31745,171553,Google Phone,1,600,03/25/19 18:56,"865 Johnson St, Austin, TX 73301"
31746,171553,USB-C Charging Cable,3,11.95,03/25/19 18:56,"865 Johnson St, Austin, TX 73301"
31747,171554,AAA Batteries (4-pack),1,2.99,03/22/19 19:45,"253 Pine St, Los Angeles, CA 90001"
31748,171555,ThinkPad Laptop,1,999.99,03/08/19 18:21,"577 Meadow St, Los Angeles, CA 90001"
31749,171556,Lightning Charging Cable,1,14.95,03/20/19 14:33,"179 Dogwood St, San Francisco, CA 94016"
31750,171557,27in FHD Monitor,1,149.99,03/10/19 07:50,"916 River St, San Francisco, CA 94016"
31751,171558,Lightning Charging Cable,1,14.95,03/03/19 08:31,"563 Forest St, Dallas, TX 75001"
31752,171559,27in FHD Monitor,1,149.99,03/26/19 20:18,"973 Meadow St, Dallas, TX 75001"
31753,171560,Wired Headphones,1,11.99,03/01/19 18:53,"449 South St, San Francisco, CA 94016"
31754,171561,AA Batteries (4-pack),2,3.84,03/04/19 10:03,"413 West St, San Francisco, CA 94016"
31755,171562,USB-C Charging Cable,1,11.95,03/19/19 13:22,"529 Chestnut St, San Francisco, CA 94016"
31756,171563,Bose SoundSport Headphones,1,99.99,03/04/19 21:53,"728 Dogwood St, Seattle, WA 98101"
31757,171564,ThinkPad Laptop,1,999.99,03/18/19 00:10,"936 Madison St, San Francisco, CA 94016"
31758,171565,AAA Batteries (4-pack),3,2.99,03/19/19 15:56,"485 Cedar St, Boston, MA 02215"
31759,171566,USB-C Charging Cable,1,11.95,03/24/19 23:14,"277 North St, San Francisco, CA 94016"
31760,171567,Flatscreen TV,1,300,03/03/19 10:45,"96 Highland St, San Francisco, CA 94016"
31761,171568,AAA Batteries (4-pack),1,2.99,03/09/19 22:30,"156 Elm St, New York City, NY 10001"
31762,171569,Apple Airpods Headphones,1,150,03/22/19 01:09,"531 North St, San Francisco, CA 94016"
31763,171570,AAA Batteries (4-pack),1,2.99,03/14/19 13:27,"677 Meadow St, New York City, NY 10001"
31764,171571,34in Ultrawide Monitor,1,379.99,03/13/19 14:44,"649 Meadow St, San Francisco, CA 94016"
31765,171572,Wired Headphones,2,11.99,03/30/19 17:39,"19 Maple St, Boston, MA 02215"
31766,171573,AAA Batteries (4-pack),3,2.99,03/12/19 17:44,"996 Wilson St, San Francisco, CA 94016"
31767,171574,Lightning Charging Cable,3,14.95,03/27/19 20:23,"976 Lincoln St, Seattle, WA 98101"
31768,171575,Apple Airpods Headphones,1,150,03/13/19 19:43,"458 Madison St, New York City, NY 10001"
31769,171576,Bose SoundSport Headphones,1,99.99,03/30/19 12:44,"981 Hickory St, New York City, NY 10001"
31770,171577,AAA Batteries (4-pack),1,2.99,03/07/19 06:14,"926 Chestnut St, Los Angeles, CA 90001"
31771,171578,Bose SoundSport Headphones,1,99.99,03/04/19 05:14,"786 Wilson St, Los Angeles, CA 90001"
31772,171579,Lightning Charging Cable,2,14.95,03/12/19 10:43,"803 Center St, Los Angeles, CA 90001"
31773,171580,AAA Batteries (4-pack),3,2.99,03/09/19 12:42,"704 Forest St, New York City, NY 10001"
31774,171581,Bose SoundSport Headphones,1,99.99,03/08/19 12:46,"836 Spruce St, Boston, MA 02215"
31775,171582,Bose SoundSport Headphones,1,99.99,03/21/19 11:38,"119 Sunset St, Austin, TX 73301"
31776,171583,USB-C Charging Cable,1,11.95,03/14/19 13:41,"476 North St, Portland, OR 97035"
31777,171584,iPhone,1,700,03/08/19 20:12,"253 Willow St, San Francisco, CA 94016"
31778,171585,Google Phone,1,600,03/12/19 21:42,"761 Adams St, Atlanta, GA 30301"
31779,171586,Bose SoundSport Headphones,1,99.99,03/11/19 11:43,"678 Lincoln St, Seattle, WA 98101"
31780,171587,Flatscreen TV,1,300,03/25/19 13:46,"779 1st St, Dallas, TX 75001"
31781,171588,Vareebadd Phone,1,400,03/25/19 10:03,"946 2nd St, Portland, ME 04101"
31782,171589,iPhone,1,700,03/03/19 12:07,"901 Madison St, Los Angeles, CA 90001"
31783,171589,Lightning Charging Cable,1,14.95,03/03/19 12:07,"901 Madison St, Los Angeles, CA 90001"
31784,171590,USB-C Charging Cable,1,11.95,03/15/19 10:35,"512 13th St, San Francisco, CA 94016"
31785,171591,USB-C Charging Cable,1,11.95,03/29/19 11:31,"630 Highland St, San Francisco, CA 94016"
31786,171592,USB-C Charging Cable,2,11.95,03/02/19 18:34,"129 Spruce St, San Francisco, CA 94016"
31787,171593,Bose SoundSport Headphones,1,99.99,03/28/19 11:29,"486 Cedar St, San Francisco, CA 94016"
31788,171594,27in 4K Gaming Monitor,1,389.99,03/03/19 18:49,"684 4th St, New York City, NY 10001"
31789,171595,Flatscreen TV,1,300,03/04/19 12:23,"816 Spruce St, San Francisco, CA 94016"
31790,171596,iPhone,1,700,03/14/19 05:52,"822 Willow St, Seattle, WA 98101"
31791,171597,27in 4K Gaming Monitor,1,389.99,03/07/19 20:23,"1 Church St, San Francisco, CA 94016"
31792,171598,USB-C Charging Cable,1,11.95,03/26/19 13:55,"586 10th St, New York City, NY 10001"
31793,171599,Macbook Pro Laptop,1,1700,03/23/19 13:22,"945 West St, Los Angeles, CA 90001"
31794,171600,27in FHD Monitor,1,149.99,03/12/19 20:35,"32 Park St, Dallas, TX 75001"
31795,171601,Lightning Charging Cable,1,14.95,03/29/19 20:18,"553 South St, San Francisco, CA 94016"
31796,171602,Lightning Charging Cable,1,14.95,03/01/19 18:36,"662 Hickory St, San Francisco, CA 94016"
31797,171603,Bose SoundSport Headphones,1,99.99,03/31/19 11:12,"317 Park St, Boston, MA 02215"
31798,171604,AA Batteries (4-pack),1,3.84,03/18/19 17:33,"336 Wilson St, Los Angeles, CA 90001"
31799,171605,Apple Airpods Headphones,1,150,03/05/19 19:10,"708 South St, San Francisco, CA 94016"
31800,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
31801,171606,USB-C Charging Cable,1,11.95,03/12/19 16:24,"780 Walnut St, Portland, OR 97035"
31802,171607,Apple Airpods Headphones,1,150,03/24/19 01:03,"653 West St, Dallas, TX 75001"
